,bet,count,money,result
1004,10.348828645989824,1004.0,8917.13272771657,Lose
1005,10.350898411719022,1005.0,8927.48155636256,Win
1006,10.34986332187785,1006.0,8917.13065795084,Lose
1007,10.351933294542224,1007.0,8927.480521272719,Win
1008,10.354003681201132,1008.0,8937.83245456726,Win
1009,10.35296828083301,1009.0,8927.47845088606,Lose
1010,10.351932984004927,1010.0,8917.125482605226,Lose
1011,10.350897790706526,1011.0,8906.77354962122,Lose
1012,10.349862700927455,1012.0,8896.422651830515,Lose
1013,10.348827714657363,1013.0,8886.072789129588,Lose
1014,10.347792831885897,1014.0,8875.723961414931,Lose
1015,10.349862390452275,1015.0,8886.071754246817,Win
1016,10.351932362930365,1016.0,8896.42161663727,Win
1017,10.350897169694072,1017.0,8886.06968427434,Lose
1018,10.349862079977102,1018.0,8875.718787104646,Lose
1019,10.351932052393098,1019.0,8886.068649184623,Win
1020,10.35089685918786,1020.0,8875.716717132229,Lose
1021,10.34986176950194,1021.0,8865.36582027304,Lose
1022,10.34882678332499,1022.0,8855.015958503538,Lose
1023,10.347791900646657,1023.0,8844.667131720213,Lose
1024,10.349861459026785,1024.0,8855.01492362086,Win
1025,10.348826472880882,1025.0,8844.665062161834,Lose
1026,10.350896238175459,1026.0,8855.013888634714,Win
1027,10.352966417423094,1027.0,8865.364784872889,Win
1028,10.355037010706578,1028.0,8875.717751290313,Win
1029,10.354001507005508,1029.0,8865.362714279607,Lose
1030,10.352966106854808,1030.0,8855.008712772602,Lose
1031,10.351930810244122,1031.0,8844.655746665747,Lose
1032,10.35400119640617,1032.0,8855.007677475991,Win
1033,10.35607199664545,1033.0,8865.361678672398,Win
1034,10.355036389445786,1034.0,8855.005606675752,Lose
1035,10.354000885806842,1035.0,8844.650570286305,Lose
1036,10.356071685984004,1036.0,8855.004571172112,Win
1037,10.3581429003212,1037.0,8865.360642858097,Win
1038,10.360214528901263,1038.0,8875.718785758418,Win
1039,10.359178507448373,1039.0,8865.358571229517,Lose
1040,10.358142589597628,1040.0,8854.99939272207,Lose
1041,10.360214218115548,1041.0,8865.357535311667,Win
1042,10.36228626095917,1042.0,8875.717749529782,Win
1043,10.364358718211362,1043.0,8886.080035790741,Win
1044,10.36332228233954,1044.0,8875.71567707253,Lose
1045,10.362285950111307,1045.0,8865.352354790191,Lose
1046,10.361249721516296,1046.0,8854.99006884008,Lose
1047,10.360213596544146,1047.0,8844.628819118563,Lose
1048,10.362285639263455,1048.0,8854.989032715108,Win
1049,10.361249410699529,1049.0,8844.626747075845,Lose
1050,10.363321660581668,1050.0,8854.987996486545,Win
1051,10.362285328415611,1051.0,8844.624674825964,Lose
1052,10.364357785481294,1052.0,8854.98696015438,Win
1053,10.363321349702746,1053.0,8844.622602368898,Lose
1054,10.362285017567777,1054.0,8834.259281019195,Lose
1055,10.36124878906602,1055.0,8823.896996001627,Lose
1056,10.360212664187113,1056.0,8813.535747212562,Lose
1057,10.36228470671995,1057.0,8823.895959876749,Win
1058,10.361248478249278,1058.0,8813.533675170029,Lose
1059,10.360212353401453,1059.0,8803.172426691779,Lose
1060,10.359176332166113,1060.0,8792.812214338377,Lose
1061,10.361248167432546,1061.0,8803.171390670543,Win
1062,10.363320417066031,1062.0,8813.532638837974,Win
1063,10.365393081149444,1063.0,8823.89595925504,Win
1064,10.367466159765673,1064.0,8834.261352336189,Win
1065,10.366429413149696,1065.0,8823.893886176424,Lose
1066,10.368502699032325,1066.0,8834.260315589574,Win
1067,10.367465848762421,1067.0,8823.891812890542,Lose
1068,10.369539341932173,1068.0,8834.259278739304,Win
1069,10.36850238799798,1069.0,8823.889739397371,Lose
1070,10.370576088475579,1070.0,8834.25824178537,Win
1071,10.369539030866731,1071.0,8823.887665696895,Lose
1072,10.368502076963644,1072.0,8813.518126666027,Lose
1073,10.367465226755948,1073.0,8803.149624589063,Lose
1074,10.3695387198013,1074.0,8813.51708981582,Win
1075,10.37161262754526,1075.0,8823.88662853562,Win
1076,10.370575466282505,1076.0,8813.515015908075,Lose
1077,10.369538408735876,1077.0,8803.144440441793,Lose
1078,10.371612316417623,1078.0,8813.513978850528,Win
1079,10.373686638880907,1079.0,8823.885591166945,Win
1080,10.37264927021702,1080.0,8813.511904528064,Lose
1081,10.374723800071063,1081.0,8823.884553798282,Win
1082,10.373686327691056,1082.0,8813.509829998211,Lose
1083,10.372648959058287,1083.0,8803.13614367052,Lose
1084,10.37161169416238,1084.0,8792.76349471146,Lose
1085,10.370574532992965,1085.0,8782.391883017297,Lose
1086,10.369537475539666,1086.0,8772.021308484304,Lose
1087,10.368500521792113,1087.0,8761.651771008765,Lose
1088,10.367463671739934,1088.0,8751.283270486972,Lose
1089,10.36642692537276,1089.0,8740.915806815232,Lose
1090,10.365390282680224,1090.0,8730.549379889859,Lose
1091,10.36746336073676,1091.0,8740.91477017254,Win
1092,10.369536853408908,1092.0,8751.282233533277,Win
1093,10.368499899723567,1093.0,8740.912696679869,Lose
1094,10.367463049733594,1094.0,8730.544196780145,Lose
1095,10.36953654234354,1095.0,8740.911659829879,Win
1096,10.368499588689307,1096.0,8730.542123287536,Lose
1097,10.370573288607044,1097.0,8740.910622876225,Win
1098,10.372647403264766,1098.0,8751.281196164831,Win
1099,10.37472193274542,1099.0,8761.653843568096,Win
1100,10.373684460552145,1100.0,8751.27912163535,Lose
1101,10.37264709210609,1101.0,8740.905437174799,Lose
1102,10.374721621524511,1102.0,8751.278084266905,Win
1103,10.373684149362358,1103.0,8740.90336264538,Lose
1104,10.372646780947422,1104.0,8730.529678496017,Lose
1105,10.371609516269327,1105.0,8720.15703171507,Lose
1106,10.3705723553177,1106.0,8709.785422198802,Lose
1107,10.369535298082168,1107.0,8699.414849843484,Lose
1108,10.371609205141784,1108.0,8709.784385141567,Win
1109,10.373683526982813,1109.0,8720.15599434671,Win
1110,10.372646158630115,1110.0,8709.782310819726,Lose
1111,10.371608894014251,1111.0,8699.409664661096,Lose
1112,10.37057173312485,1112.0,8689.038055767081,Lose
1113,10.369534675951538,1113.0,8678.667484033956,Lose
1114,10.371608582886727,1114.0,8689.037018709909,Win
1115,10.370571422028439,1115.0,8678.665410127021,Lose
1116,10.372645536312845,1116.0,8689.03598154905,Win
1117,10.371608271759214,1117.0,8678.663336012738,Lose
1118,10.370571110932039,1118.0,8668.29172774098,Lose
1119,10.372645225154224,1119.0,8678.662298851912,Win
1120,10.374719754199255,1120.0,8689.034944077066,Win
1121,10.376794698150094,1121.0,8699.409663831266,Win
1122,10.375757018680279,1122.0,8689.032869133116,Lose
1123,10.377832170084014,1123.0,8699.408626151797,Win
1124,10.376794386867006,1124.0,8689.030793981712,Lose
1125,10.37886974574438,1125.0,8699.40758836858,Win
1126,10.377831858769806,1126.0,8689.028718622836,Lose
1127,10.376794075583929,1127.0,8678.650886764066,Lose
1128,10.37575639617637,1128.0,8668.274092688482,Lose
1129,10.374718820536753,1129.0,8657.898336292305,Lose
1130,10.37679376430086,1130.0,8668.27305511284,Win
1131,10.37575608492443,1131.0,8657.89626134854,Lose
1132,10.374718509315937,1132.0,8647.520505263616,Lose
1133,10.373681037465005,1133.0,8637.1457867543,Lose
1134,10.372643669361258,1134.0,8626.772105716835,Lose
1135,10.37471819809513,1135.0,8637.144749386196,Win
1136,10.37368072627532,1136.0,8626.770031188102,Lose
1137,10.375755462420575,1137.0,8637.143711914377,Win
1138,10.374717886874333,1138.0,8626.767956451957,Lose
1139,10.373680415085646,1139.0,8616.393238565082,Lose
1140,10.375755151168663,1140.0,8626.766918980167,Win
1141,10.377830302198896,1141.0,8637.142674131335,Win
1142,10.376792519168676,1142.0,8626.764843829136,Lose
1143,10.375754839916759,1143.0,8616.388051309968,Lose
1144,10.374717264432768,1144.0,8606.012296470051,Lose
1145,10.373679792706325,1145.0,8595.637579205619,Lose
1146,10.375754528664865,1146.0,8606.011258998326,Win
1147,10.377829679570597,1147.0,8616.38701352699,Win
1148,10.379905245506512,1148.0,8626.76484320656,Win
1149,10.381981226555613,1149.0,8637.144748452067,Win
1150,10.384057622800924,1150.0,8647.526729678622,Win
1151,10.383019217038644,1151.0,8637.142672055821,Lose
1152,10.385095820882052,1152.0,8647.52569127286,Win
1153,10.384057311299964,1153.0,8637.140595451978,Lose
1154,10.386134122762224,1154.0,8647.524652763277,Win
1155,10.385095509349947,1155.0,8637.138518640515,Lose
1156,10.384056999799013,1156.0,8626.753423131166,Lose
1157,10.383018594099033,1157.0,8616.369366131366,Lose
1158,10.381980292239623,1158.0,8605.986347537268,Lose
1159,10.380942094210399,1159.0,8595.604367245029,Lose
1160,10.38301828262924,1160.0,8605.98530933924,Win
1161,10.381979980800978,1161.0,8595.60229105661,Lose
1162,10.380941782802898,1162.0,8585.22031107581,Lose
1163,10.379903688624617,1163.0,8574.839369293006,Lose
1164,10.381979669362343,1164.0,8585.21927298163,Win
1165,10.384056065296216,1165.0,8595.601252650993,Win
1166,10.386132876509274,1166.0,8605.98530871629,Win
1167,10.385094263221623,1167.0,8595.599175839781,Lose
1168,10.3840557537953,1168.0,8585.21408157656,Lose
1169,10.383017348219921,1169.0,8574.830025822765,Lose
1170,10.385093951689564,1170.0,8585.213043170985,Win
1171,10.387170970479902,1171.0,8595.598137122674,Win
1172,10.386132253382854,1172.0,8585.210966152194,Lose
1173,10.385093640157516,1173.0,8574.82483389881,Lose
1174,10.3840551307935,1174.0,8564.439740258653,Lose
1175,10.38613194181966,1175.0,8574.823795389446,Win
1176,10.385093328625478,1176.0,8564.437663447627,Lose
1177,10.384054819292615,1177.0,8554.052570119002,Lose
1178,10.386131630256473,1178.0,8564.436624938295,Win
1179,10.388208856582525,1179.0,8574.822756568552,Win
1180,10.390286498353841,1180.0,8585.210965425134,Win
1181,10.392364555653511,1181.0,8595.601251923488,Win
1182,10.394443028564641,1182.0,8605.993616479142,Win
1183,10.396521917170354,1183.0,8616.388059507706,Win
1184,10.395482264978638,1184.0,8605.991537590537,Lose
1185,10.39444271675214,1185.0,8595.596055325557,Lose
1186,10.39652160529549,1186.0,8605.990498042309,Win
1187,10.395481953134961,1187.0,8595.593976437014,Lose
1188,10.397561049525589,1188.0,8605.98945839015,Win
1189,10.399640561735493,1189.0,8616.387019439675,Win
1190,10.40172048984784,1190.0,8626.786660001411,Win
1191,10.403800833945809,1191.0,8637.18838049126,Win
1192,10.402760453862415,1192.0,8626.784579657313,Lose
1193,10.404841005953188,1193.0,8637.187340111175,Win
1194,10.403800521852592,1194.0,8626.782499105222,Lose
1195,10.402760141800407,1195.0,8616.37869858337,Lose
1196,10.404840693828767,1196.0,8626.78145872517,Win
1197,10.406921661967532,1197.0,8637.186299419,Win
1198,10.409003046299926,1198.0,8647.593221080968,Win
1199,10.411084846909185,1199.0,8658.002224127267,Win
1200,10.413167063878566,1200.0,8668.413308974177,Win
1201,10.415249697291342,1201.0,8678.826476038055,Win
1202,10.414208172321613,1202.0,8668.411226340764,Lose
1203,10.41316675150438,1203.0,8657.997018168442,Lose
1204,10.41212543482923,1204.0,8647.583851416937,Lose
1205,10.411084222285748,1205.0,8637.171725982109,Lose
1206,10.413166439130205,1206.0,8647.582810204394,Win
1207,10.41524907241803,1207.0,8657.995976643524,Win
1208,10.414207547510788,1208.0,8647.580727571107,Lose
1209,10.41629038902029,1209.0,8657.994935118617,Win
1210,10.415248759981388,1210.0,8647.578644729596,Lose
1211,10.41420723510539,1211.0,8637.163395969614,Lose
1212,10.41316581438188,1212.0,8626.749188734508,Lose
1213,10.412124497800443,1213.0,8616.336022920126,Lose
